date,portfolio_value,daily_return,cash,turnover,cost_drag,regime_label,z_mu_0,drawdown,alloc_pct
2020-01-29,102471.41506682787,0.003922993176860763,16.36442946061061,0.36727364939308743,8.559565146942112e-05,neutral,-0.15109312534332275,-0.031946604022342034,100
2020-01-30,102907.15685852664,0.004252325308619845,-2249.3679040147426,0.06312146898099985,1.101067041522207e-05,neutral,-0.12689544260501862,-0.02814893715508479,100
2020-01-31,101896.77579677997,-0.009818375053697224,-2394.436377152413,0.25070676255043023,6.500443123105311e-05,neutral,0.09480395913124084,-0.02401631028434026,100
2020-02-03,101590.66590050669,-0.003004117587427653,342.7525371796992,0.34678087422534964,8.24364763550434e-05,neutral,0.21401232481002808,-0.03359888419625987,70
2020-02-04,102226.15255423529,0.0062553645858662455,805.8635896725987,0.26221996097202477,5.96737566779939e-05,neutral,0.1898813545703888,-0.0365020667847556,100
2020-02-05,102624.72820866464,0.003898959752181741,6.409864253655996,0.05183649579503427,9.733859918649542e-06,neutral,0.11631999909877777,-0.030475035934765634,100
2020-02-06,103296.85793664018,0.006549393501037202,-633.0401171093035,0.08465671288868667,1.9198265920585487e-05,neutral,0.04758559539914131,-0.026694897121139833,100
2020-02-07,102389.88403044755,-0.008780266160166776,1.8885209757705592,0.12718011470548493,3.575556126124311e-05,bull_low_vol,0.02533719688653946,-0.02032033900581867,100
2020-02-10,103649.40715795301,0.012301245766924832,-93.59253159711807,0.0819650012803094,1.8089532261912065e-05,bull_low_vol,-0.01824224554002285,-0.028922187181049552,100
2020-02-11,103960.92635055898,0.0030055086772588467,-170.62718412152617,0.15080376809908635,4.0357327191776636e-05,bull_low_vol,-0.04349146783351898,-0.016976720346755802,100
2020-02-12,104269.820519905,0.0029712525675696885,-2.1150476837513486,0.05540275532055911,1.5468420202527862e-05,neutral,-0.15139535069465637,-0.014022235349810524,100
2020-02-13,104382.30089908079,0.0010787433853337762,-2.1150476837513486,0.0,0.0,neutral,-0.20988678932189941,-0.011092646385027024,100
2020-02-14,105299.36067745162,0.00878558692874063,-620.1203908407051,0.04220859777155931,1.0027100728074718e-05,neutral,-0.2840769588947296,-0.01002586911860694,100
2020-02-18,106234.27539579832,0.008878636226581547,-413.9559030581777,0.10472789256797552,2.476135916288717e-05,neutral,-0.2706964612007141,-0.0013283653345439997,100
2020-02-19,107927.75992746494,0.015941037159214203,311.7082820944329,0.10713090472647217,2.8111950162152966e-05,neutral,-0.2879604995250702,0.0,100
2020-02-20,107313.06721242245,-0.005695408812854128,311.7082820944329,0.0,0.0,neutral,-0.22829946875572205,0.0,100
2020-02-21,106667.71306250719,-0.006013751788846058,644.3469007468675,0.08673222297594975,1.9046916559981622e-05,neutral,-0.08777657151222229,-0.005695408812854134,100
2020-02-24,105529.60616930833,-0.010669647454913793,540.3542866386433,0.5120120725879848,0.0001457374473265798,neutral,0.5074318051338196,-0.011674909826763686,100
2020-02-25,102985.97017617707,-0.024103529667781863,335.497380425174,0.4036194398274461,0.00011576267149473309,neutral,1.1277830600738525,-0.022219990109758014,100
2020-02-26,103202.06495117467,0.0020982933367324945,887.3577185320989,0.35275331313727476,9.037810214768358e-05,neutral,1.5786781311035156,-0.045787939586711526,70
2020-02-27,100806.20115706761,-0.023215269919652805,843.1471814864101,0.38013270184654335,0.00010009046512387671,neutral,2.1167497634887695,-0.043785722778516535,100
2020-02-28,100690.03394741956,-0.0011523815828258924,-8.960038234012499,0.28961663984078406,7.989734809095416e-05,crisis,2.535249948501587,-0.065984495325239,70
2020-03-02,102951.1645514849,0.02245634960502736,-243.8001592573471,0.6770536055109916,0.00020505413424326598,crisis,2.8607499599456787,-0.06706083759090004,100
2020-03-03,102902.39708432075,-0.00047369514834147663,-1991.1890354912284,0.18855398269436166,5.172394124123881e-05,crisis,3.1139166355133057,-0.04611042959961987,100
2020-03-04,105308.9970326437,0.023387209788231892,-57.119942515726066,0.40311043098368465,0.00011082139218028085,neutral,3.1878929138183594,-0.04656228246117207,70
2020-03-05,105144.6979658586,-0.0015601617280066548,-335.33409335040096,0.30030176564791244,8.121804544268452e-05,neutral,3.368361234664917,-0.024264034541078495,100
2020-03-06,104458.07082972467,-0.006530306800223863,-1743.697506577305,0.09026863463938316,2.220386548702392e-05,neutral,3.50872540473938,-0.02578634045102713,100
2020-03-09,100793.24996576132,-0.03508413313450246,204.53945790876514,0.2794222795219706,7.45676296944526e-05,neutral,3.6178975105285645,-0.032148254536850766,70
2020-03-10,102233.88782296848,0.014292999359545677,-1223.9735654647784,0.09858235279498495,2.466033525026067e-05,neutral,3.7028090953826904,-0.06610449402914052,70
2020-03-11,99738.17379683298,-0.02441180785824316,22.252965594179386,0.2956567845053227,8.090111988058813e-05,crisis,3.7688515186309814,-0.05275632616041643,100
2020-03-12,95225.53788478211,-0.04524482191987114,-13.831233511146138,0.5028104610155768,0.00017751088543697857,crisis,3.8202178478240967,-0.07588025672112472,70
2020-03-13,96039.86269041609,0.008551537998338944,592.1423306570775,0.4021230201606484,0.00011956968109311106,crisis,3.8601694107055664,-0.1176918899384145,40
2020-03-16,95522.6390318264,-0.005385510184005121,-102.62341180004978,0.5836849827871323,0.00016589910170280943,crisis,3.8912429809570312,-0.11014679860898023,100
2020-03-17,97060.8127969548,0.016102714295989015,-61.4343987635466,0.5607749202059584,0.00017003878094149137,crisis,3.9154112339019775,-0.11493911208734114,40
2020-03-18,95797.85933335105,-0.013011981119978477,-392.42994478663286,0.5959558030672255,0.00018596550598177385,crisis,3.934208631515503,-0.10068722947472922,100
2020-03-19,96503.02248012052,0.007360948894647917,-28.798223664300167,0.5737723319416188,0.0001854647695034691,crisis,3.948828935623169,-0.11238907026575959,40
2020-03-20,96702.43839472429,0.002066421439233679,-169.01470770792912,0.6172387259976699,0.00021536623463815508,crisis,3.960200309753418,-0.10585541157365491,100
2020-03-23,97370.05065314169,0.006903778948078961,20.53793064698857,0.6388949310491572,0.0002226964300362285,crisis,3.9655210971832275,-0.10400773202635594,40
2020-03-24,98855.03735874836,0.015250959567604548,-912.3426335142672,0.5933448511783506,0.0002015723818522878,crisis,3.946017026901245,-0.09782199946907796,100
2020-03-25,99069.21884888441,0.002166621912839669,-2811.4277410734403,0.1811827394513156,8.071331891390117e-05,crisis,3.949282169342041,-0.08406291926019854,100
2020-03-26,100730.98861789813,0.016773825294297502,-1037.698752761441,0.546111980228762,0.0001830279855796545,crisis,3.8742496967315674,-0.0820784299102853,40
2020-03-27,100594.09432426073,-0.00135900873718884,-991.6149360687064,0.5361120894988464,0.00017659863435834193,crisis,3.8765413761138916,-0.06668137385973315,100
2020-03-30,101351.23804603661,0.0075267213931591095,-1011.3200505406073,0.2965534377584459,8.704748440683736e-05,crisis,3.7087132930755615,-0.06794976202723885,70
2020-03-31,100127.55494626879,-0.012073686748769522,-986.4752372875489,0.2984765905400069,8.857972294634333e-05,crisis,3.504117965698242,-0.060934479561590225,100
2020-04-01,99934.51571697085,-0.0019279331189254315,-949.158363733814,0.2922043307767542,8.614426821381725e-05,crisis,3.396073341369629,-0.07227246249193382,70
2020-04-02,100582.46203262474,0.006483708966869485,-1490.7129004583992,0.29208367030516136,8.608010331779135e-05,crisis,3.1960387229919434,-0.07406105913683476,100
2020-04-03,100089.6907067859,-0.004899177410063839,-1490.7129004583992,0.0,0.0,crisis,2.963618040084839,-0.06805754052318662,100
2020-04-06,102724.08574033681,0.026320343433455174,-1035.0787474545973,0.3202770886142936,9.968899816137263e-05,crisis,2.75169038772583,-0.07262329196813476,70
2020-04-07,102389.34944960666,-0.0032585959594354018,-1229.3238293064837,0.28731539963043295,8.293080845384768e-05,crisis,2.607696294784546,-0.04821441852054895,100
2020-04-08,102459.29814955009,0.0006831638282637697,-220.62034913531556,0.31858333147241774,9.683773406992455e-05,crisis,2.434870481491089,-0.05131590317060677,70
2020-04-09,102861.05409836269,0.00392112727754775,-632.9582869161488,0.28532118219664376,8.279781616225926e-05,crisis,2.26908802986145,-0.050667796511203844,100
2020-04-13,103040.94663880185,0.0017488887511024087,-6.405790620870334,0.16180424705646426,5.12468130652863e-05,neutral,2.1292409896850586,-0.04694534411264941,100
2020-04-14,104068.33714450267,0.009970701349456941,-812.1319063277747,0.33522835080589386,9.688455298887637e-05,neutral,1.960787057876587,-0.04527855754578224,70
2020-04-15,104440.57251487907,0.0035768359578911306,-59.88853810147975,0.37118436568647356,0.00011055566752179949,neutral,1.8800081014633179,-0.035759315171148484,100
2020-04-16,105293.634566649,0.008167918187621925,-656.4818324217861,0.37655562810946164,0.00011369951092363651,neutral,1.8027939796447754,-0.03231038441759108,70
2020-04-17,104863.061194549,-0.004089263077222907,-9.819052252912464,0.38575621031299867,0.00011812489144089819,stress,1.707993507385254,-0.024406374806502644,100
2020-04-20,104976.49898362021,0.0010817707186781703,-7.107025862229639,0.2014765631464217,6.76668442825586e-05,neutral,1.7273889780044556,-0.02839583379638046,100
2020-04-21,104214.25691962289,-0.007261073396210918,-705.5981122819346,0.17859732806428363,5.2528896892520683e-05,neutral,1.7656943798065186,-0.027344780859235664,100
2020-04-22,105294.63172249016,0.010366861836385095,56.9753078825579,0.3049456443405772,7.992615031240508e-05,neutral,1.7356520891189575,-0.034407301794624374,70
2020-04-23,105418.12998462816,0.0011728827967553983,69.77145131652514,0.32563805623283615,9.074230106195487e-05,neutral,1.7001302242279053,-0.024397135702106946,100
2020-04-24,105694.15023573958,0.0026183375777171047,-1.2455004169788388,0.04838519229937342,1.3552214978600973e-05,crisis,1.5805461406707764,-0.023252867886106657,100
2020-04-27,104641.6570510415,-0.009957913303154441,-1.2455004169788388,0.0,0.0,crisis,1.4428189992904663,-0.020695414166165434,100
2020-04-28,104513.41010878347,-0.0012255821044144669,-10.457555116379922,0.38116001980199027,9.95089740268088e-05,crisis,1.3396304845809937,-0.030447244329280334,70
2020-04-29,104966.2612002435,0.004332947236040622,3.196346763772908,0.3464857873674985,8.807585032598841e-05,crisis,1.2198550701141357,-0.0316355108359161,100
2020-04-30,104067.1692261604,-0.008565532998911985,-2.739050422273441,0.08502193138394447,2.5826707340172074e-05,neutral,1.1746180057525635,-0.02743963859911269,100
2020-05-01,104100.77469453268,0.0003229209425236116,-731.5211702439392,0.3000263344190944,7.165012521611139e-05,neutral,1.1889402866363525,-0.03577013646812576,70
2020-05-04,104268.08377168825,0.0016071837855819475,-8.955148855424682,0.3093905525410533,7.562469953252951e-05,neutral,1.1787364482879639,-0.03545876645178464,100
2020-05-05,104722.79435909113,0.00436097577470149,-8.955148855424682,0.0,0.0,neutral,1.1307790279388428,-0.03390857142070074,100
2020-05-06,103411.79385411636,-0.012518769318543873,-6.707179505747114,0.20319937336369917,6.513467676563534e-05,bull_low_vol,1.1012134552001953,-0.02969547010451965,100
2020-05-07,104927.67838073362,0.014658719959502138,249.03956447203223,0.3254118618038375,8.054360350410213e-05,bull_low_vol,1.0330766439437866,-0.04184248868301934,70
2020-05-08,104657.75496181469,-0.0025724710875571232,113.92408002879984,0.3916501457145236,0.0001055538924861399,bull_low_vol,0.9221431016921997,-0.027797126047530204,100
2020-05-11,103699.41317606773,-0.009156911364061075,-64.45072378569421,0.4190934273872522,0.00011259413143639783,bull_low_vol,0.8287793397903442,-0.03029808983201288,70
2020-05-12,103814.52857201634,0.001110087245654518,-488.7916738019052,0.1342237978174602,4.111470276268443e-05,bull_low_vol,0.8469394445419312,-0.03917756427298186,70
2020-05-13,104003.90111618905,0.0018241429863195538,29.399982414837723,0.30032293486545913,7.261795722666101e-05,bull_low_vol,0.8976243734359741,-0.03811096754174259,100
2020-05-14,105199.28448012944,0.011493639672274918,816.2147610298091,0.05119397814228303,1.1922957404865655e-05,bull_low_vol,0.8918424248695374,-0.03635634440956616,100
2020-05-15,105938.32224844846,0.007025121624839651,311.6461477592727,0.040819432837559726,1.0082446467779125e-05,bull_low_vol,0.8747922778129578,-0.025280571459735907,100
2020-05-18,105573.5161020877,-0.0034435711140035695,-725.5592572446299,0.18130730727340247,5.1995608340565056e-05,bull_low_vol,0.8178812265396118,-0.018433048924146343,100
2020-05-19,106551.02644973005,0.009259048895341496,-1242.6729170797157,0.10254973329184712,2.843046629010865e-05,bull_low_vol,0.7938091158866882,-0.02181314452333171,100
2020-05-20,107047.3676801984,0.00465824916949546,-1242.6729170797157,0.0,0.0,bull_low_vol,0.7322689890861511,-0.012756064599692885,100
2020-05-21,105892.22005825178,-0.010790995117204466,-973.4383128243699,0.05427133090172699,1.2765015233474522e-05,bull_low_vol,0.7099115252494812,-0.00815723635752497,100
2020-05-22,106259.92176239665,0.0034724147245434656,-973.4383128243699,0.0,0.0,bull_low_vol,0.6692548990249634,-0.01886020677702551,100
2020-05-26,104829.91212828823,-0.01345765750991245,-973.4383128243699,0.0,0.0,bull_low_vol,0.634864330291748,-0.01545328251220252,100
2020-05-27,104838.63124760934,8.317396384390834e-05,-973.4383128243699,0.0,0.0,bull_low_vol,0.601323127746582,-0.028702975038661843,100
2020-05-28,104941.88965837419,0.0009849271164268285,522.0652277581539,0.08819612184826389,2.3027752765345854e-05,bull_low_vol,0.5913156270980835,-0.028622188415026013,100
2020-05-29,105878.10239421204,0.008921249073040111,281.07503390415195,0.07275736481361708,1.71232695797055e-05,bull_low_vol,0.5650820732116699,-0.02766545206810062,100
2020-06-01,106207.84448040483,0.0031143558369140377,281.07503390415195,0.0,0.0,bull_low_vol,0.5565944910049438,-0.018991013383678278,100
2020-06-02,105772.10901652576,-0.004102667425469342,141.0355530071679,0.05888004349864772,1.1681386081064548e-05,bull_low_vol,0.5262827277183533,-0.015935802320144608,100
2020-06-03,104875.31984662107,-0.008478503248569753,146.15617960532336,0.05907421538816198,1.4223664895213969e-05,bull_low_vol,0.48257142305374146,-0.019973090448536377,100
2020-06-04,104299.74347028571,-0.005488196624116463,146.15617960532336,0.0,0.0,bull_low_vol,0.45097678899765015,-0.028282251784854245,100
2020-06-05,104673.10459644215,0.0035796936189282594,1253.1788392899448,0.04679896733333114,9.099100347130677e-06,bull_low_vol,0.404379278421402,-0.03361522985020267,100
2020-06-08,105317.88100122436,0.006159905233231501,2002.5096339151746,0.06318869578642367,1.33851556266218e-05,bull_low_vol,0.38995739817619324,-0.03015586845506798,100
2020-06-09,106237.39853571124,0.008730877660519831,2002.5096339151746,0.0,0.0,bull_low_vol,0.4085322916507721,-0.024181720513745487,100
2020-06-10,108412.44102923931,0.020473416362854012,305.6913870389818,0.05091122311862369,1.146074156862862e-05,bull_low_vol,0.422762393951416,-0.015661970496652043,100
2020-06-11,105867.98599779424,-0.023470138733974473,305.6913870389818,0.0,0.0,bull_low_vol,0.6580480337142944,0.0,100
2020-06-12,105712.45145790631,-0.0014691366650837147,905.355266839174,0.17360781082746526,4.36493380211652e-05,bull_low_vol,0.7599180936813354,-0.023470138733974494,100
2020-06-15,106555.90266887598,0.00797873097575,-266.7791876303436,0.08622725434031923,1.9070801188874876e-05,bull_low_vol,0.8096027970314026,-0.024904794557709525,100
2020-06-16,106736.54339725213,0.0016952672151583613,-946.3173428658222,0.06379718054478721,1.5162268827360805e-05,bull_low_vol,0.8351529240608215,-0.017124772237741805,100
2020-06-17,107094.29686122086,0.0033517430167964977,-1088.2998627759682,0.10085241973621646,2.4677232914893546e-05,bull_low_vol,0.8509941697120667,-0.015458536087525142,100
2020-06-18,107049.2981752131,-0.0004201781731297453,-897.8413650485813,0.08696666976816737,1.9473295682018232e-05,bull_low_vol,0.8537068963050842,-0.0121586061111099,100
2020-06-19,107811.63454126508,0.007121357907496289,-149.08912224293704,0.06304091843587697,1.3495849314220793e-05,bull_low_vol,0.8922394514083862,-0.012573675503336075,100
2020-06-22,108898.45880380653,0.010080769734786438,229.18059484455443,0.14134278830351815,3.682523562269172e-05,bull_low_vol,0.8645716905593872,-0.005541859239311754,100
2020-06-23,109445.17888717039,0.005020457491954446,-275.38227386806636,0.05369415510338408,1.1218353120091151e-05,bull_low_vol,0.8357967734336853,0.0,100
2020-06-24,107853.28287714656,-0.014545145123888503,-566.3192825368346,0.07913983335934853,1.8437800046762197e-05,bull_low_vol,0.8549996614456177,0.0,100
2020-06-25,108786.27591196488,0.008650576133886237,-2278.4907792633294,0.05172225120843875,9.61512540774794e-06,bull_low_vol,0.8417514562606812,-0.014545145123888516,100
2020-06-26,107826.44541909994,-0.008823084390182501,2850.791051955906,0.06222178994391442,1.1147047321827065e-05,bull_low_vol,0.8736636638641357,-0.006020392875274892,100
2020-06-29,108145.47923033162,0.0029587714775504374,-679.1660685964243,0.1492400700856284,4.0864256339031836e-05,bull_low_vol,0.8475689888000488,-0.014790358831056798,100
2020-06-30,109980.44337201239,0.016967552917978253,787.2597448023007,0.05625549804268161,9.204361679365518e-06,bull_low_vol,0.8038142323493958,-0.011875348645358426,100
2020-07-01,110126.0159234097,0.0013236221543942786,820.0918069592935,0.06571423053199789,1.321741558102295e-05,bull_low_vol,0.7385241985321045,0.0,100
2020-07-02,110175.98094522173,0.0004537077037889615,-880.5905299225744,0.06219348765666961,1.0331304229028312e-05,bull_low_vol,0.6714202761650085,0.0,100
2020-07-06,112060.5254622992,0.017104858072599774,899.3909237935645,0.06467624425447563,1.2678453525945832e-05,bull_low_vol,0.6234912276268005,0.0,100
2020-07-07,112092.27571876773,0.0002833313188345628,59.83688433018551,0.060400916628911255,1.0809049455416825e-05,bull_low_vol,0.6115680932998657,0.0,100
2020-07-08,114069.91511316686,0.017642958729474773,-496.4936882560937,0.0865336904456261,1.840779947853817e-05,bull_low_vol,0.5788321495056152,0.0,100
2020-07-09,114636.6551724232,0.004968356982593364,-731.360028749021,0.11682120690658988,2.506027932282507e-05,bull_low_vol,0.5734530687332153,0.0,100
2020-07-10,114468.04164893184,-0.001470851737934464,-24.245083437590438,0.0897797539669004,2.3358398551618346e-05,bull_low_vol,0.5350813269615173,0.0,100
2020-07-13,112965.26242048452,-0.013128373708500037,-2483.2846522521186,0.0494253148337024,8.477041492490943e-06,bull_low_vol,0.5894969701766968,-0.0014708517379344653,100
2020-07-14,114514.25312101337,0.013712097571757315,-448.212011206695,0.04920262134626042,8.942808950621841e-06,bull_low_vol,0.5853430032730103,-0.014579915555149113,100
2020-07-15,114810.0144099625,0.0025827465218376026,2193.61420763196,0.07644873308666672,1.6882548060246124e-05,bull_low_vol,0.5514360070228577,-0.001067739208071972,100
2020-07-16,113440.47928596652,-0.0119287078834923,-1045.673220779111,0.26625545770725323,6.944843882385935e-05,bull_low_vol,0.529026210308075,0.0,100
2020-07-17,114403.90517385407,0.008492787530092336,913.371668263525,0.2705740458810071,7.452898875154279e-05,bull_low_vol,0.47119608521461487,-0.01192870788349231,100
2020-07-20,116853.99223312343,0.021416113860327345,913.371668263525,0.0,0.0,bull_low_vol,0.40492963790893555,-0.0035372283349630043,100
2020-07-21,117476.46117984124,0.005326894997955961,-627.1291021141703,0.0883923236787399,1.8544555943774002e-05,bull_low_vol,0.359932005405426,0.0,100
2020-07-22,119733.84138121747,0.019215595862395563,-16.974246017187852,0.11911591330108047,2.7574015739897013e-05,bull_low_vol,0.31579849123954773,0.0,100
2020-07-23,117395.11925613145,-0.01953267428913283,-875.9807474440772,0.05466633796863656,9.838647635357468e-06,bull_low_vol,0.31211504340171814,0.0,100
2020-07-24,117270.80075971158,-0.0010589750000478014,-782.5680955473408,0.09798046640133337,2.2970778695116186e-05,bull_low_vol,0.3049377202987671,-0.019532674289132843,100
2020-07-27,120531.7744073114,0.027807208840345255,-385.4441282911357,0.053127421520573044,1.2154899005079294e-05,bull_low_vol,0.2799965441226959,-0.020570964675424377,100
2020-07-28,119611.97856983019,-0.007631148234597133,-412.3240387624551,0.0900436625326252,2.4789940652098608e-05,bull_low_vol,0.2727932035923004,0.0,100
2020-07-29,120030.93860276864,0.00350265949905564,260.08071739642696,0.04203387265297893,9.047035951012185e-06,bull_low_vol,0.24357059597969055,-0.00763114823459714,100
2020-07-30,119347.90346524758,-0.00569049234698981,77.78654043563165,0.11101996297503304,2.504049543471132e-05,bull_low_vol,0.23239468038082123,-0.004155218049394111,100
2020-07-31,121563.07111845775,0.01856059125374744,-368.84594023782756,0.1359297623274093,3.191444033875696e-05,bull_low_vol,0.21834519505500793,-0.009822065159873775,100
2020-08-03,122585.65128006761,0.008411930960623744,1939.189370365185,0.11060834542109524,2.4705341422266193e-05,bull_low_vol,0.20417873561382294,0.0,100
2020-08-04,124423.09924909574,0.014989094970260165,-876.994827697034,0.1329295116625375,3.552516477879706e-05,bull_low_vol,0.1839139610528946,0.0,100
2020-08-05,125380.39994715316,0.007693914585272398,87.66253653717968,0.044848943243166565,9.794139488873693e-06,bull_low_vol,0.1544816792011261,0.0,100
2020-08-06,128212.63970413235,0.02258917468897019,963.13692763154,0.16744901606016457,5.2639395361247445e-05,bull_low_vol,0.1255429983139038,0.0,100
2020-08-07,126158.4765601958,-0.016021533825969082,1193.2947638893384,0.11190055549764191,2.6508429377149678e-05,bull_low_vol,0.09521232545375824,0.0,100
2020-08-10,126197.91253564076,0.00031259077091135885,128.09217603861134,0.09072139312992954,1.9432464367332835e-05,bull_low_vol,0.07020274549722672,-0.016021533825969096,100
2020-08-11,121053.53556575964,-0.0407643586689934,135.3190055178984,0.19493663926923002,5.848868593675254e-05,bull_low_vol,0.08460968732833862,-0.01571395123866758,100
2020-08-12,122730.27341129819,0.013851209200145136,-88.1083907501843,0.37379496001231216,9.973193513997122e-05,bull_low_vol,0.06453457474708557,-0.055837740763260896,70
2020-08-13,124376.11766665973,0.013410254940489957,-418.8560918534081,0.3210330229085083,8.136836013598218e-05,bull_low_vol,0.046241290867328644,-0.04275995179169115,100
2020-08-14,123610.95998655922,-0.006151966265350165,-1183.3746578728383,0.12760093445877874,3.795188322040681e-05,bull_low_vol,0.030587252229452133,-0.02992311870597082,100
2020-08-17,126027.21403165621,0.019547247633702754,623.5311831880895,0.30845021954985474,7.90197250512891e-05,bull_low_vol,0.005866620689630508,-0.03589099895448779,70
2020-08-18,126302.69269067423,0.002185866450628823,-543.3967301146001,0.3396939723840375,8.824949041727026e-05,bull_low_vol,-0.010456802323460579,-0.017045321565169358,100
2020-08-19,124456.1638153037,-0.014619869426638633,658.926539661391,0.08240371415548312,2.101364104425775e-05,bull_low_vol,-0.004594942554831505,-0.014896713911090017,100
2020-08-20,126289.65557434627,0.014732028553953428,-768.3790598207006,0.05983676662586051,1.3644414975783654e-05,bull_low_vol,0.00320259016007185,-0.029298795325462534,100
2020-08-21,126201.34652738327,-0.0006992579602927942,945.6745409674686,0.1642617537860536,4.4128308816698804e-05,bull_low_vol,0.006006810814142227,-0.014998397460840246,100
2020-08-24,126247.78535341716,0.0003679740930800039,535.9997328283662,0.09379062646752262,2.22760310529164e-05,bull_low_vol,0.0051081422716379166,-0.015687167672316912,100
2020-08-25,126917.83763021702,0.005307437868506942,92.58779096281933,0.1847462583417729,4.975016737720968e-05,bull_low_vol,-0.0017495723441243172,-0.015324966050534123,100
2020-08-26,129741.05203080385,0.02224442563237202,480.4986015534041,0.07528204133755138,1.7740969963212068e-05,bull_low_vol,0.015421385876834393,-0.010098864487177365,100
2020-08-27,128754.12116474334,-0.007606928189746705,218.56398522005838,0.07302674857321942,2.0162024505198476e-05,bull_low_vol,0.0505526103079319,0.0,100
2020-08-28,130635.73055268548,0.014613974068718021,549.8462431167463,0.07790993073800721,2.1458496936672174e-05,bull_low_vol,0.05033189430832863,-0.00760692818974671,100
2020-08-31,131629.24768231457,0.007605248008533215,-924.7753171720933,0.12210206562108203,3.394767529758866e-05,bull_low_vol,0.11302147805690765,0.0,100
2020-09-01,132235.39494717645,0.004604958818307676,-1281.6550903160937,0.07618823998935938,1.8002333885073887e-05,bull_low_vol,0.1563546508550644,0.0,100
2020-09-02,132282.49992576495,0.0003562206518709597,-1281.6550903160937,0.0,0.0,bull_low_vol,0.19815924763679504,0.0,100
2020-09-03,127998.14661139909,-0.03238790706835879,-1451.8148317346636,0.31098731783832134,9.170197520577544e-05,bull_low_vol,0.35898029804229736,0.0,100
2020-09-04,127215.79580929672,-0.006112204143686401,-195.02387427447184,0.32147178359521744,8.204569661289529e-05,bull_low_vol,0.43141794204711914,-0.03238790706835881,70
2020-09-08,125189.49652158836,-0.015928047887590068,-951.1906481705246,0.374666588262642,9.887012253506548e-05,bull_low_vol,0.5003763437271118,-0.038302149712256664,100
2020-09-09,128608.04265722944,0.02730697247473606,-247.33063846196364,0.38368557662246566,0.00010495876262581017,bull_low_vol,0.5050814151763916,-0.053620119125032284,70
2020-09-10,127271.91514343448,-0.010389144303797919,-632.9054446084701,0.4004462128061899,0.00011645938623356057,bull_low_vol,0.5250045657157898,-0.027777349767335528,100
2020-09-11,126211.77669139387,-0.008329712418060534,-626.6298623073922,0.3282263277566873,8.285168042885621e-05,bull_low_vol,0.488057404756546,-0.037877911176023536,70
