date,daily_return
2020-02-27,-0.010265063088178745
2020-02-28,0.02198916324685536
2020-03-02,-0.002114203732710907
2020-03-03,0.016511086515122883
2020-03-04,-0.006322602336204671
2020-03-05,-0.008723674159672458
2020-03-06,-0.04044180592241665
2020-03-09,-0.00024474812758250655
2020-03-10,-0.0072696424113594445
2020-03-11,-0.011075486524894146
2020-03-12,0.010232375942934798
2020-03-13,0.0006249018696521634
2020-03-16,-0.0014143612622000302
2020-03-17,-0.009416068959346064
2020-03-18,-0.008627819527595974
2020-03-19,-0.004102688302137865
2020-03-20,-0.004260381649132531
2020-03-23,0.011791469093824697
2020-03-24,0.010959208027951434
2020-03-25,0.0020597141188569623
2020-03-26,0.0016948510941685187
2020-03-27,0.0027373641651827936
2020-03-30,-0.006674193509329813
2020-03-31,-0.004047853012286105
2020-04-01,0.0036009884168578775
2020-04-02,-0.001513405366691698
2020-04-03,0.007957080283738531
2020-04-06,0.0013781337559469792
2020-04-07,0.0010343377699686348
2020-04-08,0.0032035379303097396
2020-04-09,0.0017025827442607364
2020-04-13,0.0012377512813263182
2020-04-14,0.0020488932051536094
2020-04-15,0.0021698082578993066
2020-04-16,-0.0018902374873853987
2020-04-17,0.002950530764828028
2020-04-20,-0.005148317898408299
2020-04-21,0.002909787047037371
2020-04-22,0.0011655592598152885
2020-04-23,-0.002677137923748448
2020-04-24,-0.006689962867727323
2020-04-27,-0.0006480367546772548
2020-04-28,0.003747825522892907
2020-04-29,0.0018121087180221198
2020-04-30,0.0013109287979025375
2020-05-01,0.00016783591160934516
2020-05-04,0.0018973975988209198
2020-05-05,-0.0035744352643964725
2020-05-06,0.0025002403116527743
2020-05-07,0.00029903730434112917
2020-05-08,-0.0053113705786923295
2020-05-11,0.0016830827958566408
2020-05-12,0.003155549644431503
2020-05-13,0.002780650069711273
2020-05-14,0.0013793762409802708
2020-05-15,0.0013782132376848565
2020-05-18,0.002598347816705735
2020-05-19,0.0028657190142143915
2020-05-20,-0.0012715781818308145
2020-05-21,0.0005427305439637144
2020-05-22,-0.0011125312334888157
2020-05-26,-0.001913690497851537
2020-05-27,0.0014367644391880157
2020-05-28,0.003123384043021502
2020-05-29,0.0013935922816043747
2020-06-01,-0.001658426425188428
2020-06-02,-0.005964399512407759
2020-06-03,-0.0012125191938460915
2020-06-04,0.0008694162693006184
2020-06-05,0.0028944716606860016
2020-06-08,0.004850463758897684
2020-06-09,0.0009337544713175581
2020-06-10,0.00717175056043586
2020-06-11,-0.002163815827726736
2020-06-12,0.001921857308185228
2020-06-15,0.0005205218978007557
2020-06-16,9.868215637908598e-05
2020-06-17,0.0010284361797921232
2020-06-18,0.0019982963930040083
2020-06-19,-0.00017088171439926626
2020-06-22,-0.0008160008911335551
2020-06-23,-0.0021315006282003465
2020-06-24,0.00026006481731442215
2020-06-25,-0.0018509873952112284
2020-06-26,0.0013684938752851965
2020-06-29,0.0004035478552841879
2020-06-30,-1.926214281411376e-10
2020-07-01,0.000880940297820057
2020-07-02,0.004966153654920925
2020-07-06,-0.0028829126853053746
2020-07-07,0.004148641974300469
2020-07-08,-0.004714137402406494
2020-07-09,0.00740597062399667
2020-07-10,-0.004293184877032596
2020-07-13,0.00866104653943079
2020-07-14,0.0045822351754680685
2020-07-15,0.00013185020719657596
2020-07-16,0.004991555389969602
2020-07-17,0.001403511406025501
2020-07-20,0.004039931299339623
2020-07-21,0.00765690216595179
2020-07-22,-0.0039207175202812606
2020-07-23,-0.0027312172160517153
2020-07-24,0.005000180270130126
2020-07-27,-0.0019232432763483197
2020-07-28,0.005869023764126923
2020-07-29,-0.002734391982438605
2020-07-30,0.004807779832968292
2020-07-31,0.0028361722511799107
2020-08-03,0.007182882688893761
2020-08-04,0.0008905468498750048
2020-08-05,0.005749746013591878
2020-08-06,-0.0004634608699875179
2020-08-07,0.0025429674905069538
2020-08-10,-0.012810880807694226
2020-08-11,0.00683014551374898
2020-08-12,0.0006857559610870448
2020-08-13,-0.0017249950078166941
2020-08-14,0.004196283099220501
2020-08-17,0.0009513879583640403
2020-08-18,-0.004479138679594156
2020-08-19,0.0009568088406791373
2020-08-20,0.00040644039431957655
2020-08-21,0.0057142676441804515
2020-08-24,-0.0013043988673737208
2020-08-25,0.003869060922508266
2020-08-26,-0.0013542400691100712
2020-08-27,0.005693900579654995
2020-08-28,-6.51979078917967e-05
2020-08-31,0.0029218474550789936
2020-09-01,0.009534181644367453
2020-09-02,-0.01646857842381065
2020-09-03,-0.0052742137107784255
2020-09-04,-0.01252143509104624
2020-09-08,0.0114540403705768
2020-09-09,-0.010018361168720114
2020-09-10,0.001194801780010276
2020-09-11,0.008739991133277183
2020-09-14,0.0028943281151375066
2020-09-15,-0.0009127173597000507
2020-09-16,-0.0037100114299035733
2020-09-17,-0.007789051125627575
2020-09-18,-0.00872475185068629
2020-09-21,0.004537962950275437
2020-09-22,-0.0178647429669472
2020-09-23,-0.0007142346250712744
2020-09-24,-0.0011758500592125565
2020-09-25,0.0029522599875594926
2020-09-28,-0.0006384470101771785
2020-09-29,0.0010330420030594638
2020-09-30,0.001624175505620269
2020-10-01,0.0005769287005594107
2020-10-02,-0.0016646282146745048
2020-10-05,-0.0025633154861044896
2020-10-06,0.00021894423630221325
2020-10-07,0.0005577260485352622
2020-10-08,-0.00017196681000056745
2020-10-09,0.0020717348709481742
2020-10-12,-0.0009648940906067455
2020-10-13,-0.0005834416702536775
2020-10-14,-0.00013295509348469238
2020-10-15,-0.0004704850616497966
2020-10-16,-0.0004913364817083167
2020-10-19,0.0004050033669797612
2020-10-20,-0.001130722746244041
2020-10-21,-0.0006100273463348536
2020-10-22,0.0008191905858742203
2020-10-23,0.0002739121040950046
2020-10-26,0.0011326466571055683
2020-10-27,-0.00022759363547076574
2020-10-28,-0.002168367176616206
2020-10-29,0.0003550799303089922
2020-10-30,0.0013236041450859141
2020-11-02,0.0013065765351938522
2020-11-03,0.001313640062361952
2020-11-04,-0.0008408369086551418
2020-11-05,-0.0033913085337781757
2020-11-06,0.00016064962678588091
2020-11-09,-0.001352798194199869
2020-11-10,-0.00010422876451526286
2020-11-11,0.0024178935124208587
2020-11-12,0.0005467123325438817
2020-11-13,0.0021176465782290982
2020-11-16,3.651821532330716e-05
2020-11-17,0.0005668915332128022
2020-11-18,0.0010508305382385154
2020-11-19,-0.0011632197925737675
2020-11-20,0.00032494530809521946
2020-11-23,0.00012779926748899282
2020-11-24,-0.004806529569087939
2020-11-25,0.0022659732067451203
2020-11-27,-0.000480303918787056
2020-11-30,0.001721445536797405
2020-12-01,8.19115142078337e-05
2020-12-02,0.0009683849652185013
2020-12-03,-8.819359671956859e-05
2020-12-04,0.00023179968750975058
2020-12-07,-0.0013393285067175315
2020-12-08,-0.0010416226997405312
2020-12-09,0.0017163914294933869
2020-12-10,0.000926350993819973
2020-12-11,0.0003837040305996328
2020-12-14,0.0003684674863747597
2020-12-15,-0.0014656108945290333
2020-12-16,0.0006265941419125633
2020-12-17,0.0005926261120032669
2020-12-18,0.0001381472133709659
2020-12-21,0.00020185565978072574
2020-12-22,-0.0019416975006354476
2020-12-23,-0.0015507278452287585
2020-12-24,0.00034275628213767997
2020-12-28,0.0007538204284301996
2020-12-29,-7.999334330200812e-05
2020-12-30,0.0005960669717548585
2020-12-31,0.0
2021-01-04,0.003944760711942866
2021-01-05,0.0035217549840804866
2021-01-06,0.001640687564482377
2021-01-07,-0.0015345556712043744
2021-01-08,-0.0011381625443176765
2021-01-11,0.0043369964425536076
2021-01-12,-0.0007653224087881516
2021-01-13,0.0031721120424212557
2021-01-14,-0.006046474829893205
2021-01-15,0.0036190937149786547
2021-01-19,0.004195996628932142
2021-01-20,-0.0013149720186636784
2021-01-21,-0.0023668089541987606
2021-01-22,0.004324357445060121
2021-01-25,-0.0028259457296650604
2021-01-26,0.0028046945369016025
2021-01-27,0.0029376711454709827
2021-01-28,-0.0015163082674274127
2021-01-29,0.009727004188430394
2021-02-01,-0.00265665315320654
2021-02-02,-0.00045411687440341324
2021-02-03,0.0009293430759704725
2021-02-04,0.00460852678335074
2021-02-05,0.006734152509247976
2021-02-08,0.000654348865259896
2021-02-09,-9.02272117795286e-05
2021-02-10,-0.0025775118772491824
2021-02-11,0.0019203658406819243
2021-02-12,-0.0011825658366591582
2021-02-16,-0.00032978528546085095
2021-02-17,-0.003612930403310358
2021-02-18,-0.0017483540197176237
2021-02-19,0.005096616215806174
2021-02-22,-0.002536390158960727
2021-02-23,0.004332850613679684
2021-02-24,-0.004568027586093572
2021-02-25,-0.008744030806926071
2021-02-26,0.0035727898797683903
2021-03-01,-0.00300594226138936
2021-03-02,-0.0013247014358768064
2021-03-03,-0.0012085671632464472
2021-03-04,0.004638004256665997
2021-03-05,-0.003049950632543517
2021-03-08,0.005580499313576486
2021-03-09,0.005130306476176422
2021-03-10,0.00467520097959252
2021-03-11,-0.001733639234009184
2021-03-12,0.00018821700124655417
2021-03-15,-0.0038990927379811947
2021-03-16,0.00016827022120991146
2021-03-17,-0.012892212062865496
2021-03-18,0.0036960819550475275
2021-03-19,-0.003535001000650707
2021-03-22,-0.008668129530444569
2021-03-23,0.0035136167848727248
2021-03-24,-0.00194562602446872
2021-03-25,0.006748369688959535
2021-03-26,-0.0013420023293696862
2021-03-29,-0.005491687751039039
2021-03-30,0.0031268424169355285
2021-03-31,0.0067960530389587935
2021-04-01,-0.0023185469934865373
2021-04-05,0.0031799854868347203
2021-04-06,-0.0030148204944112035
2021-04-07,0.002291781523761156
2021-04-08,-0.00044234947228283413
2021-04-09,-0.0013976344655339682
2021-04-12,0.0037029223291878467
2021-04-13,0.005363863845837057
2021-04-14,0.0039445265440335425
2021-04-15,-0.00026535495896049666
2021-04-16,-0.0011059375493209182
2021-04-19,-0.002835503189779322
2021-04-20,0.001322021641338366
2021-04-21,0.0007292664930730866
2021-04-22,0.002056530636307385
2021-04-23,0.00085702754398196
2021-04-26,0.0003348348561289618
2021-04-27,0.0009190871196206625
2021-04-28,0.0016132120017075227
2021-04-29,-0.002344744499760116
2021-04-30,0.0033007210827475887
2021-05-03,0.0007687590300692952
2021-05-04,-0.002046299345435125
2021-05-05,0.0031912759651851696
2021-05-06,0.00034868898076233034
2021-05-07,-0.0021414680524473244
2021-05-10,0.003151520158365665
2021-05-11,-0.0009563915163735499
2021-05-12,-0.002961240682609555
2021-05-13,0.0028875101601327237
2021-05-14,0.0037258528512512782
2021-05-17,-0.002458939453154751
2021-05-18,-0.00388758552834578
2021-05-19,-0.001127669888786072
2021-05-20,0.002334983448607972
2021-05-21,0.0037360480896030702
2021-05-24,-0.0004943280011545225
2021-05-25,-0.0002621094445990035
2021-05-26,-0.0001850467424422737
2021-05-27,0.0009848011915453397
2021-05-28,0.00433069569318168
2021-06-01,0.0013987923572598893
2021-06-02,-0.0034215271187543524
2021-06-03,0.0018100053762195797
2021-06-04,0.0003480715777353378
2021-06-07,0.002567615083160369
2021-06-08,-0.00020210802793692688
2021-06-09,-0.0012926464137104246
2021-06-10,-1.0973321320166314e-05
2021-06-11,2.518046350442594e-05
2021-06-14,0.0013766557684374914
2021-06-15,-0.003551335474548429
2021-06-16,-0.006574390620759536
2021-06-17,0.00045884578402020687
2021-06-18,0.004026649896948391
2021-06-21,-0.0016366452074173183
2021-06-22,-0.0004285580865591736
2021-06-23,0.001982372683275166
2021-06-24,0.00142708852699015
2021-06-25,-0.001037513487488156
2021-06-28,-0.00012740306789896146
2021-06-29,0.0009040056180855937
2021-06-30,-1.3785587071879491e-10
2021-07-01,0.0023106667076333424
2021-07-02,-0.0034525875060695127
2021-07-06,0.0023968710113121705
2021-07-07,-0.003345941143030452
2021-07-08,0.0053157164072079235
2021-07-09,0.00012291447693198756
2021-07-12,-0.0019190313114599432
2021-07-13,0.0021102032360062217
2021-07-14,-0.0009674243106741269
2021-07-15,-0.005040469001818061
2021-07-16,-0.004706560792097522
2021-07-19,0.005638006768486729
2021-07-20,0.003292079595908098
2021-07-21,0.0018370537425958372
2021-07-22,0.003511369528477874
2021-07-23,0.0001905269230155965
2021-07-26,-0.0007157649764810065
2021-07-27,0.0015503883075337248
2021-07-28,0.006722933231152487
2021-07-29,-0.0015933030905407987
2021-07-30,-0.0009202561345525981
2021-08-02,0.00495765764614389
2021-08-03,-0.005178211876228514
2021-08-04,-0.0006106526278090222
2021-08-05,-0.0059853103476494385
2021-08-06,-0.004603909215639139
2021-08-09,0.0013463519924255744
2021-08-10,0.0028292501443762143
2021-08-11,-0.0009525899294329092
2021-08-12,0.003845484862955296
2021-08-13,0.002350689879065517
2021-08-16,-0.0025161881891721536
2021-08-17,-0.005154332986022573
2021-08-18,-0.0012750802888805571
2021-08-19,0.0004978326046594328
2021-08-20,0.007463204762275137
2021-08-23,0.0018832372279365358
2021-08-24,-0.0003690980158356395
2021-08-25,-0.0027769347856765707
2021-08-26,0.005792531263988041
2021-08-27,0.00027146873200161413
2021-08-30,-0.00015436477992728266
2021-08-31,-0.0008074977828050168
2021-09-01,0.0030622795863415927
2021-09-02,0.0031825154883153286
2021-09-03,-0.007217171434687669
2021-09-07,-0.001978194781806049
2021-09-08,-0.0008895664201735688
2021-09-09,-0.004110388943958786
2021-09-10,0.0007469607358120843
2021-09-13,-0.0009260210920502067
2021-09-14,0.0036713966389931895
2021-09-15,-0.0067682772711853325
2021-09-16,-0.003755939284055127
2021-09-17,-0.004735531757550241
2021-09-20,-0.0004247480596544262
2021-09-21,0.0038466565894254338
2021-09-22,0.0024353848919146286
2021-09-23,-0.0015145264411936018
2021-09-24,0.0015310994112022272
2021-09-27,-0.007304911813083066
2021-09-28,-0.0011539575304823216
2021-09-29,-0.003607960321467977
2021-09-30,0.005213075005833568
2021-10-01,-0.0015787961467150914
2021-10-04,0.0021282615029151472
2021-10-05,-0.0001903212489131951
2021-10-06,0.004331641257209299
2021-10-07,-0.001460788848993685
2021-10-08,-0.00244608916791316
2021-10-11,6.520686878315437e-05
2021-10-12,0.005260783227199713
2021-10-13,0.009213205095318493
2021-10-14,-6.533390389051622e-05
2021-10-15,-0.001677212067337931
2021-10-18,0.00427977242955821
2021-10-19,0.006367219366052806
2021-10-20,-0.001336414715259066
2021-10-21,0.002775801565387267
2021-10-22,0.002769550662731279
2021-10-25,-0.0016117848680008
2021-10-26,-0.005709610958565371
2021-10-27,0.003634313808185585
2021-10-28,-0.001626022669462483
2021-10-29,0.003789915578764897
2021-11-01,0.00013376339668196127
2021-11-02,0.001373571251195283
2021-11-03,0.0016798100125429403
2021-11-04,0.007321770385332107
2021-11-05,0.0034782926230265856
2021-11-08,0.001049670722338884
2021-11-09,-0.00048598824425547676
2021-11-10,0.003615242803806643
2021-11-11,0.0020266046817676987
2021-11-12,-0.0017817218455781153
2021-11-15,-0.001066284516841568
2021-11-16,0.00010551482378063012
2021-11-17,-0.0003035052847632705
2021-11-18,-0.004776209734811692
2021-11-19,-0.0031245464518393873
2021-11-22,-0.0013744663700618767
2021-11-23,-0.0006912528411678431
2021-11-24,-0.0057994128657917945
2021-11-26,-0.0009947456644511798
2021-11-29,-0.009059415686593991
2021-11-30,-0.004416891611957396
2021-12-01,0.005947472382338093
2021-12-02,0.002621948117481357
2021-12-03,0.003715473809272114
2021-12-06,0.0065632330624189154
2021-12-07,0.0003581446364425215
2021-12-08,-0.0050428048597063214
2021-12-09,0.0036986189012765754
2021-12-10,-0.0016215588436814653
2021-12-13,-0.004715862927842067
2021-12-14,0.005046660346486277
2021-12-15,0.004994924103423219
2021-12-16,-0.003991593989128235
2021-12-17,-0.006102719144019459
2021-12-20,0.007513925730551669
2021-12-21,0.005237319241190031
2021-12-22,0.003092028235879234
2021-12-23,0.007066572821564037
2021-12-27,-0.0018175276634871814
2021-12-28,0.000746103465316226
2021-12-29,0.0013538118902370476
2021-12-30,0.0004912828641159765
2021-12-31,-1.0360054147895425e-10
2022-01-03,-0.0009547845208994904
2022-01-04,-0.0053790516050950315
2022-01-05,0.0006147396676296527
2022-01-06,-0.0034947493943339805
2022-01-07,-0.0019416542155849714
2022-01-10,0.005254814273737216
2022-01-11,0.0017097414591266586
2022-01-12,-0.002367407703891795
2022-01-13,-0.0006378491219202633
2022-01-14,-0.004187482981624851
2022-01-18,-0.0010715782002541875
2022-01-19,-0.004395235634666467
2022-01-20,-0.004519593145052769
2022-01-21,0.003444383894921126
2022-01-24,-0.0035885582966597076
2022-01-25,-0.0024441863886859403
2022-01-26,-0.0036273335507034927
2022-01-27,0.00470138587793317
2022-01-28,0.007017434198172583
2022-01-31,0.0009862172493246154
2022-02-01,0.0008553935207499955
2022-02-02,-0.004707980406176298
2022-02-03,0.001315196773201266
2022-02-04,-0.001596159504672952
2022-02-07,0.0015546498571793446
2022-02-08,0.005947911020387229
2022-02-09,-0.004198692162752023
2022-02-10,0.0023338077468858507
2022-02-11,-0.0016262306855190178
2022-02-14,0.001522079969340805
2022-02-15,-0.0005312686330963697
2022-02-16,-0.0020330004000652445
2022-02-17,-0.0006113760418792099
2022-02-18,-0.006036881430662932
2022-02-22,-0.00493798275612356
2022-02-23,0.004819910002739303
2022-02-24,0.007593673323385115
2022-02-25,0.0047984906702268635
2022-02-28,0.003161369799650111
2022-03-01,0.006107597978732728
2022-03-02,-0.0031583064019973595
2022-03-03,0.001994504106405228
2022-03-04,-0.007940435424045676
2022-03-07,-0.0005972642064209078
2022-03-08,0.004176902520253254
2022-03-09,-0.004173639372170909
2022-03-10,-0.0038294076983845294
2022-03-11,-0.0073144571605456045
2022-03-14,0.004753382974040527
2022-03-15,0.00654929526892083
2022-03-16,0.010132325000540347
2022-03-17,0.002825224111740414
2022-03-18,0.0009961214743560568
2022-03-21,0.0036193585188674716
2022-03-22,-0.002010890954963393
2022-03-23,0.0033238562979257596
2022-03-24,2.666124983995804e-06
2022-03-25,-0.001978300277161018
2022-03-28,0.005465774091623881
2022-03-29,-0.001903415108596332
2022-03-30,-0.006221742657976279
2022-03-31,0.00047316295898523276
2022-04-01,0.003311924208239779
2022-04-04,-0.006023093381208138
2022-04-05,-0.0066794754083941135
2022-04-06,-7.048247643392573e-05
2022-04-07,-0.0002997096435677193
2022-04-08,-0.004703046898088531
2022-04-11,0.0026811749888233484
2022-04-12,0.005875725754942568
2022-04-13,-0.004106747981443016
2022-04-14,-0.0005668815127041714
2022-04-18,0.0013352612230046587
2022-04-19,-0.002019897240784483
2022-04-20,-0.005459414018479414
2022-04-21,-0.006999405369626932
2022-04-22,0.0005286247947190808
2022-04-25,-0.006613977175556047
2022-04-26,-0.00011330827320809286
2022-04-27,0.009270364187241439
2022-04-28,-0.012484817708921493
2022-04-29,0.0035694669336749267
2022-05-02,-0.00026978633689798677
2022-05-03,0.011707364520447974
2022-05-04,-0.009912610873979327
2022-05-05,-0.0050517142602578835
2022-05-06,-0.017194793614428248
2022-05-09,-0.0014048962133839016
2022-05-10,-0.00215388062714968
2022-05-11,-0.002246531788983727
2022-05-12,-0.0010433586276600967
2022-05-13,-0.0016778431611974922
2022-05-16,0.000944037935477227
2022-05-17,0.0005718677488540788
2022-05-18,-0.0002181127797797511
2022-05-19,0.0005103639310312963
2022-05-20,0.003592881159347341
2022-05-23,0.002367606363821686
2022-05-24,0.0031995663102435995
2022-05-25,0.002690772950914402
2022-05-26,0.0029283822825588424
2022-05-27,-0.006942762107152093
2022-05-31,-0.0024541045662267594
2022-06-01,0.0028519706324600332
2022-06-02,-0.003892347222214979
2022-06-03,-0.0024595861796898695
2022-06-06,0.001169553724966524
2022-06-07,-0.003788421486137842
2022-06-08,-0.003169803543129914
2022-06-09,-0.003918024576029772
2022-06-10,-0.00900436935333431
2022-06-13,-0.0022575284326747233
2022-06-14,0.004370600615237074
2022-06-15,-0.002174325484757911
2022-06-16,-0.0015875203106020222
2022-06-17,0.0015169576493994866
2022-06-21,-0.000844139164144307
2022-06-22,0.0023237391567954746
2022-06-23,0.0042268931310373665
2022-06-24,-0.0033035475986309968
2022-06-27,-0.002593520574010342
2022-06-28,4.99546186795944e-05
2022-06-29,-0.0011125841260830737
2022-06-30,0.0
2022-07-01,-0.008026174082334562
2022-07-05,-0.002538236483747741
2022-07-06,0.010748778953770537
2022-07-07,-0.001133293370897777
2022-07-08,-0.006137244371981362
2022-07-11,-0.0058593367530622616
2022-07-12,-0.0007490401043227778
2022-07-13,-0.007602107175907288
2022-07-14,0.007892937879234804
2022-07-15,0.0016939258931324718
2022-07-18,0.014272216185533013
2022-07-19,0.0011575699159084019
2022-07-20,0.0035457145890177093
2022-07-21,-0.00546652462107263
2022-07-22,0.001671973922662682
2022-07-25,-0.003587231895660211
2022-07-26,0.012218139564614561
2022-07-27,0.005821630032376812
2022-07-28,0.011788533032608968
2022-07-29,-0.0012946558079093625
2022-08-01,-0.0038171881290687553
2022-08-02,0.0006044238064416497
2022-08-03,-0.0017111466633435663
2022-08-04,-0.0017649081344789464
2022-08-05,0.00464737110428403
2022-08-08,-0.0008028796462278606
2022-08-09,0.007303254284267809
2022-08-10,0.0024773778311459865
2022-08-11,0.009213510048198141
2022-08-12,-0.003482535395023932
2022-08-15,0.001185472515351342
2022-08-16,-0.0052150291238331065
2022-08-17,0.0020750563403291898
2022-08-18,-0.005289314985855512
2022-08-19,-0.005269280148311221
2022-08-22,0.003227483974373618
2022-08-23,0.0015445518272138327
2022-08-24,0.005252412193927082
2022-08-25,-0.012144774085154702
2022-08-26,-0.0020778178900155188
2022-08-29,-0.008678377861941368
2022-08-30,-0.00672361480011087
2022-08-31,-0.0029637240018089437
2022-09-01,0.0002495062288782786
2022-09-02,-0.001661638017621217
2022-09-06,0.00710216559235459
2022-09-07,0.004033601443343863
2022-09-08,0.010259010996397058
2022-09-09,0.008382434509213053
2022-09-12,-0.01749901817501264
2022-09-13,0.004734538597795862
2022-09-14,-0.0071040955786597455
2022-09-15,-0.004205745557644481
2022-09-16,0.0023442041350790746
2022-09-19,-0.006068756866154553
2022-09-20,-0.006121710392230436
2022-09-21,-0.005458857632005419
2022-09-22,-0.017368240170339208
2022-09-23,-0.002665703071200386
2022-09-26,-0.002100395353836606
2022-09-27,0.00578409632993433
2022-09-28,-0.0031292649811972394
2022-09-29,-0.002664419997508792
